0|000739|20170930|0.1400|20171017|20151023|||20170724|378.50|
0|000750|20170930|0.1300|20171027|20160531||20161215|20170724|-0.33|20150119
0|000751|20170930|0.0876|20171026|20170817|20170904||20170320|4.00|20170811
0|000752|20170930|0.0367|20171027|20160602|20170712|20160302|||
0|000753|20170930|0.0180|20171021|20170412|||||
0|000755|20170930|-0.7200|20171028|20171115|20171115|20171121|20170109|0.01|20171117
0|000756|20170930|0.3800|20171031|20160811|20171010||20170703|-0.03|
0|000757|20170930|0.0600|20171026|20170824|20170824|20171024|20170426|-0.03|20161212
0|000758|20170930|0.1097|20171031|20161111|20170707||||
0|000759|20170930|0.1900|20171027|20170726|20170726||20171122|680.63|
0|000760|20170930|0.0900|20171031|20170221|20171023|20170725|20170918|-42.00|20170524
0|000761|20170930|0.4250|20171028|20160108|20170915|20160920|20170210|-0.27|
0|000762|20170930|0.0085|20171027|20171124|20171124||20170124|-0.15|
0|000766|20170930|0.1805|20171020|20170626|20170626|20171124|||20170622
0|000767|20170930|-0.3173|20171031|20150729||20151230|||20150119
0|000768|20170930|0.0459|20171028|20160808|||||
0|000776|20170930|0.8400|20171028|20160321|||20170713|-0.10|20150119
0|000777|20170930|0.0125|20171031|20170320|20170713||||
0|000778|20170930|0.2065|20171027|20170504|||||20150119
0|000779|20170930|0.4800|20171012|20160603|20170601|20161219|20171013|11.12|20160518
0|000780|20170930|0.2290|20171027|20170829|||||20170811
0|000782|20170930|0.0400|20171031|20170118||20171023|20170406|-0.13|
0|000783|20170930|0.2700|20171027|20160321|||20170523|541.71|20150119
0|000785|20170930|0.1400|20171027|20160725|||||20160802
0|000786|20170930|0.8750|20171014|20171023|20171113|20170907|||20170412
0|000788|20170930|0.0500|20171026|20170515|||||20141222
0|000789|20170930|0.3816|20171028|20171128|20171128||||20170424
0|000790|20170930|-0.1214|20171027|20160825||20171009|20170327|235.23|
0|000791|20170930|0.2439|20171027|20171013|20171117||20171114|-300.33|20171117
0|000792|20170930|-0.3084|20171031|20171124|20171124|20171018|||20171115
0|000793|20170930|0.2146|20171028|20160825|||20171127|564.10|
0|000795|20170930|0.0820|20171026|20170809|20170913|20160324|20170720|-0.19|20160509
